TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,AgeGroup,AmountGroup,Target,PCA1,PCA2
35.76,2023-09-19 17:38:18,Debit,Charlotte,Branch,23.0,Student,122.0,1.0,611.86,2024-11-04 08:11:40,Remaja,Kecil,1,-1.6020876290755866,-0.748886021253064
28.53,2023-05-31 16:37:39,Debit,Washington,Online,62.0,Doctor,99.0,1.0,8670.53,2024-11-04 08:06:30,Lansia,Kecil,0,1.446915865305606,-0.5609220594127632
139.53,2023-10-09 17:20:09,Credit,Louisville,Online,53.0,Doctor,177.0,1.0,10098.86,2024-11-04 08:07:31,Paruh Baya,Sedang,3,1.203270498851661,-0.9691557936881904
307.57,2023-01-09 16:12:01,Debit,Detroit,Branch,33.0,Doctor,285.0,1.0,5307.74,2024-11-04 08:06:33,Dewasa Muda,Besar,1,-0.6690128350145307,-1.4822039646624403
60.65,2023-05-26 18:15:08,Credit,Tucson,Branch,56.0,Retired,53.0,1.0,1047.28,2024-11-04 08:09:22,Paruh Baya,Kecil,0,-0.12762974413019876,0.009439372070046432
74.86,2023-08-14 17:43:17,Debit,Nashville,Branch,70.0,Doctor,125.0,1.0,6921.48,2024-11-04 08:07:39,Lansia,Kecil,0,1.3957091761656795,-0.6701139485407066
211.36,2023-11-24 18:51:32,Debit,Kansas City,Branch,51.0,Retired,137.0,1.0,1475.46,2024-11-04 08:09:21,Paruh Baya,Sedang,0,-0.41659938933078766,-0.32857395947651613
231.91,2023-01-31 18:31:22,Debit,Memphis,ATM,34.0,Engineer,165.0,1.0,112.76,2024-11-04 08:12:15,Dewasa Muda,Sedang,1,-1.3854333666320702,-0.5329612344349632
126.21,2023-02-14 16:07:01,Debit,Baltimore,Branch,75.0,Retired,268.0,1.0,5669.66,2024-11-04 08:08:42,Lansia,Sedang,0,1.1583600414629933,-1.9307891577842884
304.35,2023-12-04 17:07:34,Debit,Houston,Branch,31.0,Engineer,36.0,1.0,4057.1,2024-11-04 08:08:45,Dewasa Muda,Besar,1,-0.6442504781726538,0.9966287744336765
281.85,2023-05-16 17:26:37,Debit,Detroit,ATM,22.0,Student,109.0,1.0,1585.98,2024-11-04 08:07:38,Remaja,Sedang,1,-1.5397004284757694,0.1968060976203346
777.88,2023-03-20 16:58:12,Debit,Houston,Branch,31.0,Engineer,17.0,1.0,6825.55,2024-11-04 08:09:15,Dewasa Muda,Besar,2,-0.29320882606326776,2.755237184308358
119.18,2023-08-25 18:01:38,Debit,Los Angeles,Branch,56.0,Retired,96.0,1.0,5516.5,2024-11-04 08:07:34,Paruh Baya,Sedang,0,0.6052992624346576,-0.22731944588126587
177.19,2023-05-15 17:25:28,Debit,Chicago,Online,76.0,Retired,43.0,1.0,5343.3,2024-11-04 08:06:30,Lansia,Sedang,0,1.4182927850558367,0.48637829513580705
260.88,2023-05-29 16:50:10,Debit,Denver,Branch,22.0,Student,36.0,1.0,903.05,2024-11-04 08:06:52,Remaja,Sedang,1,-1.5590740727874253,0.8569924055608245
169.47,2023-03-22 16:10:14,Debit,Chicago,Online,24.0,Student,19.0,1.0,1806.16,2024-11-04 08:07:37,Remaja,Sedang,1,-1.2587012091218084,0.7229040044367444
73.23,2023-05-19 16:52:53,Debit,Portland,Branch,26.0,Student,14.0,1.0,787.74,2024-11-04 08:11:12,Dewasa Muda,Kecil,1,-1.3214988599939317,0.45332164476852405
792.57,2023-05-22 16:22:36,Debit,Baltimore,ATM,19.0,Student,164.0,1.0,770.37,2024-11-04 08:10:39,Remaja,Besar,2,-2.0711763437963193,1.341197236566734
237.06,2023-12-18 16:47:17,Debit,Phoenix,Online,71.0,Retired,46.0,1.0,1182.77,2024-11-04 08:07:50,Lansia,Sedang,0,0.4371814240235766,0.6578251091814956
34.17,2023-11-21 16:57:43,Credit,Philadelphia,Online,54.0,Engineer,54.0,1.0,726.55,2024-11-04 08:06:29,Paruh Baya,Kecil,0,-0.25690080448333225,-0.08741512590046772
740.25,2023-07-19 17:03:58,Debit,Philadelphia,Online,41.0,Doctor,123.0,1.0,14464.3,2024-11-04 08:08:27,Paruh Baya,Besar,2,1.3657831839087349,1.5653469019513135
453.54,2023-04-19 16:36:03,Debit,Albuquerque,ATM,58.0,Doctor,82.0,1.0,12046.3,2024-11-04 08:12:06,Paruh Baya,Besar,3,1.7646033360009774,1.0184088321089448
300.47,2023-11-13 16:11:52,Debit,Jacksonville,Branch,73.0,Retired,100.0,1.0,7885.64,2024-11-04 08:08:00,Lansia,Besar,0,1.6390321865874868,0.3259778688452099
110.93,2023-04-07 16:38:15,Credit,Virginia Beach,Branch,19.0,Student,201.0,1.0,1952.35,2024-11-04 08:10:53,Remaja,Sedang,1,-1.650658820605891,-1.2879038549030593
201.69,2023-01-03 16:46:36,Debit,Las Vegas,ATM,59.0,Doctor,299.0,1.0,7328.52,2024-11-04 08:10:16,Paruh Baya,Sedang,3,0.7536819399914628,-1.9842082638545684
399.21,2023-01-30 16:15:49,Debit,Portland,ATM,59.0,Engineer,109.0,1.0,3210.39,2024-11-04 08:08:21,Paruh Baya,Besar,0,0.18379750674938303,0.5701167441864563
630.36,2023-03-02 16:11:53,Debit,Mesa,ATM,62.0,Retired,52.0,1.0,1363.65,2024-11-04 08:12:15,Lansia,Besar,2,-0.043115740675247094,1.9050008035351753
10.94,2023-10-23 17:24:07,Credit,Philadelphia,ATM,60.0,Engineer,245.0,1.0,1241.99,2024-11-04 08:11:53,Paruh Baya,Kecil,0,-0.16921458752029173,-2.075765659678668
215.9,2023-01-04 16:02:09,Debit,Los Angeles,ATM,38.0,Doctor,235.0,1.0,7873.28,2024-11-04 08:10:23,Dewasa Muda,Sedang,3,0.09660145417524482,-1.2889823360547366
226.37,2023-09-18 17:07:08,Debit,Louisville,Branch,49.0,Doctor,141.0,1.0,9840.04,2024-11-04 08:09:56,Paruh Baya,Sedang,3,1.0123726318283794,-0.3198755156633442
444.89,2023-09-11 16:27:39,Credit,Las Vegas,Branch,43.0,Doctor,101.0,1.0,10328.23,2024-11-04 08:11:50,Paruh Baya,Besar,3,0.8336565238126409,0.8064449222804944
280.57,2023-01-27 17:35:05,Credit,Virginia Beach,Online,25.0,Student,24.0,1.0,293.24,2024-11-04 08:10:24,Remaja,Sedang,1,-1.5419173614711548,1.0410712400623516
488.54,2023-07-03 17:47:49,Debit,Jacksonville,Branch,52.0,Engineer,132.0,1.0,7486.63,2024-11-04 08:07:26,Paruh Baya,Besar,2,0.6181426442399856,0.6382385152597979
3.3,2023-03-27 16:42:16,Credit,Los Angeles,Branch,50.0,Doctor,131.0,1.0,11385.37,2024-11-04 08:10:11,Paruh Baya,Kecil,3,1.4295625566811083,-0.9599955266414076
199.39,2023-08-21 16:16:22,Debit,Colorado Springs,Branch,69.0,Retired,165.0,1.0,7264.79,2024-11-04 08:09:06,Lansia,Sedang,0,1.318650734588652,-0.6568076159701814
20.36,2023-07-24 17:02:18,Debit,Tucson,Branch,62.0,Retired,75.0,1.0,2762.48,2024-11-04 08:11:15,Lansia,Kecil,0,0.4085778423964841,-0.34681255983432974
113.64,2023-10-24 17:09:41,Debit,Detroit,Online,45.0,Retired,32.0,1.0,6675.03,2024-11-04 08:07:55,Paruh Baya,Sedang,3,0.46501763719800454,0.39818480752555757
493.11,2023-07-31 16:25:26,Debit,Colorado Springs,Branch,53.0,Retired,236.0,1.0,7432.99,2024-11-04 08:08:01,Paruh Baya,Besar,2,0.5085132429311503,-0.3863459409096514
307.41,2023-06-12 17:32:52,Debit,Los Angeles,ATM,19.0,Student,14.0,1.0,1057.0,2024-11-04 08:09:48,Remaja,Besar,1,-1.6386973349249323,1.2322622664861416
11.18,2023-11-30 16:52:42,Debit,Atlanta,Online,43.0,Doctor,161.0,1.0,5956.89,2024-11-04 08:10:20,Paruh Baya,Kecil,3,0.12215904853727973,-1.2295651211169325
313.82,2023-11-15 18:57:38,Debit,Tucson,Branch,59.0,Engineer,151.0,1.0,7261.59,2024-11-04 08:08:42,Paruh Baya,Besar,0,0.8959340257058419,-0.13352908498496396
51.0,2023-01-30 16:00:38,Debit,Seattle,Branch,64.0,Retired,107.0,1.0,4943.16,2024-11-04 08:08:23,Lansia,Kecil,0,0.830385731951209,-0.5663805617579362
140.98,2023-05-25 16:34:22,Debit,Memphis,Branch,60.0,Engineer,100.0,1.0,8127.48,2024-11-04 08:12:13,Paruh Baya,Sedang,0,1.2253083298900125,-0.19728836327729243
288.04,2023-08-24 16:47:21,Debit,Denver,ATM,68.0,Retired,63.0,1.0,1748.02,2024-11-04 08:10:00,Lansia,Sedang,0,0.3788710695774154,0.6580010597225925
800.55,2023-05-04 16:21:31,Debit,Oklahoma City,ATM,31.0,Engineer,108.0,1.0,9660.22,2024-11-04 08:06:49,Dewasa Muda,Besar,2,0.09252617564133889,1.9203126016304026
485.54,2023-02-06 17:46:59,Debit,Houston,ATM,46.0,Engineer,143.0,1.0,6371.51,2024-11-04 08:11:46,Paruh Baya,Besar,2,0.1633523141869723,0.5210965056466575
521.15,2023-02-17 18:16:05,Debit,Kansas City,ATM,54.0,Doctor,214.0,1.0,9442.47,2024-11-04 08:07:31,Paruh Baya,Besar,2,0.9320394298267887,-0.07442724999746991
321.79,2023-08-07 17:30:33,Credit,Raleigh,ATM,63.0,Retired,112.0,1.0,5959.2,2024-11-04 08:10:01,Lansia,Besar,0,0.8672726186419992,0.281278081854614
304.93,2023-02-24 16:23:22,Debit,Portland,ATM,65.0,Doctor,158.0,1.0,13531.22,2024-11-04 08:08:15,Lansia,Besar,3,2.26763826253495,-0.23684647962963645
432.08,2023-07-31 16:04:55,Debit,El Paso,ATM,40.0,Doctor,145.0,1.0,11500.62,2024-11-04 08:11:46,Dewasa Muda,Besar,3,0.873671290738549,0.32524615530410184
694.2,2023-12-07 16:20:08,Debit,Milwaukee,ATM,61.0,Retired,72.0,1.0,1389.37,2024-11-04 08:07:23,Lansia,Besar,2,-0.12863979358319239,1.9171132867456713
116.86,2023-03-20 18:28:48,Debit,Louisville,ATM,55.0,Engineer,171.0,1.0,6706.56,2024-11-04 08:12:15,Paruh Baya,Sedang,0,0.6830598721443611,-0.9843822533947518
211.36,2023-03-03 18:02:52,Credit,Detroit,Branch,57.0,Doctor,149.0,1.0,7175.29,2024-11-04 08:10:50,Paruh Baya,Sedang,0,0.8416399624417984,-0.4522668183333613
74.88,2023-05-24 16:25:50,Debit,Atlanta,ATM,25.0,Student,202.0,1.0,420.67,2024-11-04 08:07:46,Remaja,Kecil,1,-1.677992508855747,-1.4195021074472458
211.36,2023-05-22 16:17:19,Debit,Philadelphia,Branch,75.0,Retired,99.0,1.0,7323.53,2024-11-04 08:09:48,Lansia,Sedang,0,1.6511532927366832,0.039947758791729134
134.7,2023-08-21 16:03:18,Debit,Fort Worth,ATM,50.0,Doctor,106.0,1.0,8395.85,2024-11-04 08:11:07,Paruh Baya,Sedang,3,0.8705291783588361,-0.27399609991126617
890.24,2023-07-07 18:03:43,Credit,Las Vegas,Online,33.0,Engineer,161.0,1.0,5140.93,2024-11-04 08:07:32,Dewasa Muda,Besar,2,-0.7526946110388915,1.688102456664808
361.27,2023-01-06 17:01:53,Debit,Omaha,ATM,63.0,Doctor,180.0,1.0,7945.57,2024-11-04 08:10:07,Lansia,Besar,0,1.1231353457917006,-0.26789100210426575
131.56,2023-10-19 16:42:37,Debit,Charlotte,Branch,44.0,Doctor,42.0,1.0,5873.54,2024-11-04 08:07:12,Paruh Baya,Sedang,0,0.2596633070852376,0.3582338702785267
485.51,2023-11-28 16:49:27,Credit,Milwaukee,Online,76.0,Retired,37.0,1.0,3074.45,2024-11-04 08:08:02,Lansia,Besar,0,0.898811055974785,1.5686796956524212
547.87,2023-07-10 17:15:27,Debit,Columbus,ATM,64.0,Retired,131.0,1.0,6155.76,2024-11-04 08:10:31,Lansia,Besar,2,0.8330258581169802,0.8402108963619956
457.3,2023-06-26 18:25:21,Debit,Virginia Beach,Online,28.0,Engineer,15.0,1.0,8318.29,2024-11-04 08:07:53,Dewasa Muda,Besar,2,-0.018890257896846042,1.7136668898566585
506.24,2023-01-13 16:44:26,Debit,Chicago,ATM,58.0,Engineer,64.0,1.0,230.09,2024-11-04 08:11:40,Paruh Baya,Besar,2,-0.37770771046600965,1.375631572930559
486.59,2023-12-19 16:55:17,Debit,Indianapolis,Branch,57.0,Retired,119.0,1.0,2513.56,2024-11-04 08:10:02,Paruh Baya,Besar,2,-0.06831009591469726,0.7607570970378125
163.68,2023-09-28 16:20:57,Debit,San Diego,Branch,41.0,Doctor,292.0,1.0,10090.05,2024-11-04 08:11:01,Paruh Baya,Sedang,3,0.5625759294651723,-2.033422317990586
581.65,2023-01-09 16:54:58,Debit,Boston,ATM,22.0,Student,176.0,1.0,480.19,2024-11-04 08:09:39,Remaja,Besar,2,-1.9415627501304797,0.5210773197904675
52.01,2023-11-07 16:46:04,Debit,Mesa,ATM,48.0,Doctor,85.0,1.0,1120.88,2024-11-04 08:11:27,Paruh Baya,Kecil,0,-0.47181586919737056,-0.3357035088719799
630.24,2023-11-29 18:10:30,Debit,Boston,ATM,21.0,Student,62.0,1.0,370.81,2024-11-04 08:11:52,Remaja,Besar,2,-1.8681590650002737,1.8218156333184412
523.74,2023-11-02 16:36:37,Debit,Oklahoma City,ATM,43.0,Doctor,159.0,1.0,13498.55,2024-11-04 08:06:52,Paruh Baya,Besar,3,1.303135092318983,0.48742155512493757
217.5,2023-10-23 18:54:48,Credit,Denver,Branch,46.0,Engineer,35.0,1.0,3057.4,2024-11-04 08:06:58,Paruh Baya,Sedang,0,-0.19517090268368292,0.7128222697633585
91.48,2023-01-23 16:50:31,Debit,Fort Worth,ATM,51.0,Doctor,141.0,1.0,14942.78,2024-11-04 08:09:17,Paruh Baya,Kecil,3,2.0693390664753526,-0.7689076860708323
5.25,2023-11-13 18:26:24,Debit,San Jose,ATM,39.0,Doctor,49.0,1.0,14143.32,2024-11-04 08:12:22,Dewasa Muda,Kecil,3,1.6009033233710739,-0.1301471846765525
54.03,2023-09-19 17:16:46,Credit,Milwaukee,ATM,56.0,Retired,161.0,1.0,6736.3,2024-11-04 08:07:36,Paruh Baya,Kecil,0,0.7650146955624225,-1.0930955546476062
736.73,2023-11-27 16:05:27,Debit,Memphis,Branch,48.0,Engineer,10.0,1.0,3313.07,2024-11-04 08:10:54,Paruh Baya,Besar,2,-0.23013582549971853,2.68259444174921
368.91,2023-03-10 17:49:57,Debit,Virginia Beach,Branch,54.0,Doctor,14.0,1.0,829.71,2024-11-04 08:10:28,Paruh Baya,Besar,0,-0.3102673178680641,1.4216891245667682
33.06,2023-01-17 16:03:41,Credit,Fort Worth,Online,53.0,Retired,170.0,1.0,1540.87,2024-11-04 08:06:43,Paruh Baya,Kecil,0,-0.30223940749756106,-1.250118227908283
66.5,2023-05-04 16:44:56,Credit,Louisville,Online,32.0,Engineer,144.0,1.0,6820.23,2024-11-04 08:08:06,Dewasa Muda,Kecil,3,-0.15685432639083413,-0.8719904890441375
177.08,2023-01-06 17:16:44,Debit,Las Vegas,Branch,35.0,Doctor,85.0,1.0,13475.14,2024-11-04 08:12:21,Dewasa Muda,Sedang,3,1.208345539009703,0.08136146806232983
588.54,2023-02-06 17:57:28,Debit,Portland,Branch,32.0,Engineer,130.0,1.0,714.45,2024-11-04 08:10:37,Dewasa Muda,Besar,2,-1.4426412534190278,0.9994347866222375
173.5,2023-10-23 17:16:20,Debit,Nashville,ATM,21.0,Student,282.0,1.0,1306.91,2024-11-04 08:11:52,Remaja,Sedang,1,-1.8191762633223145,-1.8906930899576337
78.33,2023-07-31 16:13:12,Credit,Memphis,Online,56.0,Engineer,189.0,1.0,7255.33,2024-11-04 08:08:18,Paruh Baya,Kecil,0,0.8130675948903759,-1.2924985320903337
40.66,2024-01-01 16:08:49,Debit,Louisville,Branch,59.0,Retired,156.0,1.0,1153.84,2024-11-04 08:11:28,Paruh Baya,Kecil,0,-0.11806367537510624,-1.0874094218128332
97.22,2023-02-20 17:30:19,Credit,Atlanta,Branch,77.0,Retired,55.0,1.0,6647.73,2024-11-04 08:11:17,Lansia,Kecil,0,1.7090261440731533,0.10071259375612387
34.07,2023-11-06 17:22:58,Debit,Philadelphia,Branch,22.0,Student,81.0,1.0,8709.77,2024-11-04 08:07:21,Remaja,Kecil,3,-0.11582334142885398,-0.34617650904734387
492.06,2023-10-19 16:14:15,Debit,Fresno,Online,23.0,Student,74.0,1.0,857.9,2024-11-04 08:09:56,Remaja,Besar,1,-1.6643416992502706,1.2430048216877263
842.01,2023-09-12 16:43:27,Credit,Virginia Beach,Online,53.0,Doctor,185.0,1.0,509.45,2024-11-04 08:08:33,Paruh Baya,Besar,2,-0.8119966327762613,1.2812109394886364
73.55,2023-01-09 16:09:48,Debit,Atlanta,ATM,51.0,Engineer,158.0,1.0,2812.06,2024-11-04 08:11:21,Paruh Baya,Kecil,0,-0.15012522381260973,-0.9954678338928894
760.53,2023-09-04 18:13:25,Debit,Phoenix,Online,57.0,Engineer,118.0,1.0,6179.91,2024-11-04 08:09:35,Paruh Baya,Besar,2,0.4965948351127516,1.677802403676154
273.08,2023-01-30 16:09:08,Credit,Houston,Branch,45.0,Engineer,134.0,1.0,6609.3,2024-11-04 08:07:57,Paruh Baya,Sedang,3,0.25814211917392466,-0.09273143263824359
371.69,2023-12-22 16:27:49,Debit,San Francisco,Branch,67.0,Retired,143.0,1.0,3484.32,2024-11-04 08:09:59,Lansia,Besar,0,0.5170791198849469,0.13576575265684754
218.96,2023-08-30 16:11:47,Debit,Seattle,ATM,18.0,Student,13.0,1.0,754.21,2024-11-04 08:10:35,Remaja,Sedang,1,-1.6990916465956807,0.9495988983649896
227.39,2023-12-25 16:58:19,Debit,Atlanta,Online,18.0,Student,65.0,1.0,751.09,2024-11-04 08:11:36,Remaja,Sedang,1,-1.7717948683997546,0.45787324454854433
237.99,2023-05-08 16:45:11,Credit,Kansas City,Branch,39.0,Doctor,86.0,1.0,8510.09,2024-11-04 08:11:36,Dewasa Muda,Sedang,3,0.4414796069368698,0.27270998869714075
186.6,2023-07-04 16:27:23,Debit,Fort Worth,Online,58.0,Doctor,13.0,1.0,1508.72,2024-11-04 08:06:24,Paruh Baya,Sedang,0,0.04174497099511467,0.8256711062706357
341.15,2023-02-13 17:18:15,Debit,San Jose,Online,18.0,Student,148.0,1.0,511.37,2024-11-04 08:10:09,Remaja,Besar,1,-1.9679895940963505,0.005482709336030028
434.58,2023-09-06 16:28:38,Debit,Memphis,ATM,59.0,Doctor,215.0,1.0,12648.32,2024-11-04 08:08:15,Paruh Baya,Besar,3,1.744405150876038,-0.3741199510481804
312.88,2023-05-26 18:12:50,Credit,Portland,Branch,54.0,Engineer,44.0,1.0,233.21,2024-11-04 08:07:23,Paruh Baya,Besar,0,-0.4374720499644536,0.936324903486071
75.15,2023-09-18 17:31:23,Debit,Boston,ATM,23.0,Student,154.0,1.0,1092.92,2024-11-04 08:11:00,Remaja,Kecil,1,-1.57188135289753,-0.9382437618509166
23.3,2023-08-14 18:13:38,Debit,Los Angeles,ATM,59.0,Engineer,161.0,1.0,6711.15,2024-11-04 08:08:06,Paruh Baya,Kecil,0,0.891312682418558,-1.1961725595247485
47.38,2023-02-08 18:18:07,Credit,Seattle,Online,25.0,Student,61.0,1.0,459.37,2024-11-04 08:07:05,Remaja,Kecil,1,-1.4736259492877506,-0.10155943632876349
512.81,2023-07-19 16:57:01,Debit,Sacramento,Branch,79.0,Retired,30.0,1.0,6994.34,2024-11-04 08:11:58,Lansia,Besar,0,1.7293355945230746,1.7269834749282682
488.15,2023-07-31 16:01:00,Debit,Louisville,Branch,43.0,Engineer,168.0,1.0,7071.09,2024-11-04 08:11:13,Paruh Baya,Besar,2,0.1369180600666023,0.28098709678233424
12.82,2023-04-05 18:37:10,Debit,Fort Worth,ATM,44.0,Engineer,156.0,1.0,9045.19,2024-11-04 08:08:25,Paruh Baya,Kecil,3,0.7289785669107829,-1.1752758222970812
535.91,2023-07-07 16:38:12,Debit,Las Vegas,Online,43.0,Engineer,22.0,1.0,9642.12,2024-11-04 08:10:49,Paruh Baya,Besar,2,0.7797879841326757,1.8977472525251082
270.72,2023-07-03 18:01:00,Credit,Washington,Online,26.0,Engineer,53.0,1.0,6263.96,2024-11-04 08:11:05,Dewasa Muda,Sedang,1,-0.45229788454930087,0.716845639686511
97.98,2023-02-06 16:09:48,Debit,Denver,Branch,72.0,Retired,18.0,1.0,7460.33,2024-11-04 08:08:43,Lansia,Kecil,0,1.706481044393765,0.474872178614378
196.08,2023-08-25 16:52:28,Debit,San Francisco,Online,61.0,Retired,98.0,1.0,4233.82,2024-11-04 08:06:31,Lansia,Sedang,0,0.5398434712730923,0.005780559140541713
251.18,2023-06-01 16:51:11,Debit,San Jose,ATM,42.0,Engineer,246.0,1.0,8303.9,2024-11-04 08:07:55,Paruh Baya,Sedang,3,0.30620837099608766,-1.283736227901118
44.52,2023-03-28 18:30:25,Debit,El Paso,Online,28.0,Student,205.0,1.0,314.28,2024-11-04 08:10:28,Dewasa Muda,Kecil,1,-1.5705704570769143,-1.551315092566433
178.87,2023-05-23 16:03:54,Debit,Baltimore,Online,35.0,Doctor,180.0,1.0,5241.23,2024-11-04 08:10:16,Dewasa Muda,Sedang,1,-0.4140906368812064,-0.8602249386240386
386.68,2023-10-31 16:48:01,Debit,New York,Branch,46.0,Doctor,128.0,1.0,6863.06,2024-11-04 08:06:28,Paruh Baya,Besar,3,0.30951171971058244,0.3432493364697499
167.14,2023-04-24 18:33:29,Debit,Denver,Online,76.0,Retired,20.0,1.0,3877.73,2024-11-04 08:06:26,Lansia,Sedang,0,1.1863336808338116,0.6832552733225327
345.22,2023-09-05 16:55:47,Debit,Fresno,Branch,69.0,Retired,253.0,1.0,4046.58,2024-11-04 08:07:36,Lansia,Besar,0,0.5627706563693011,-1.0522044295562027
74.85,2023-12-25 17:19:08,Debit,Raleigh,ATM,72.0,Retired,117.0,1.0,2409.73,2024-11-04 08:11:49,Lansia,Kecil,0,0.6663237714100145,-0.5900001062823829
671.73,2023-10-16 16:15:54,Debit,Washington,Branch,58.0,Engineer,54.0,1.0,5211.88,2024-11-04 08:12:04,Paruh Baya,Besar,2,0.4786473951351148,2.022898486650833
255.04,2023-11-23 16:15:59,Debit,Seattle,ATM,45.0,Engineer,152.0,1.0,6217.86,2024-11-04 08:11:38,Paruh Baya,Sedang,3,0.16990138798904092,-0.3323142016524227
45.77,2023-02-09 17:50:23,Debit,Philadelphia,Online,25.0,Student,109.0,1.0,5978.12,2024-11-04 08:08:01,Remaja,Kecil,1,-0.5341883281757515,-0.587838466267579
329.69,2023-01-09 16:54:30,Credit,San Antonio,Online,26.0,Student,66.0,1.0,1671.66,2024-11-04 08:09:49,Dewasa Muda,Besar,1,-1.3258130804584298,0.7834084112452447
11.92,2023-10-09 17:48:55,Debit,San Diego,Branch,53.0,Doctor,52.0,1.0,14611.9,2024-11-04 08:11:22,Paruh Baya,Kecil,3,2.2366358509042312,-0.14390717546691106
47.42,2023-12-19 16:46:08,Debit,San Diego,ATM,64.0,Doctor,28.0,1.0,8253.52,2024-11-04 08:08:56,Lansia,Kecil,0,1.5378736207053727,0.21049412795603906
35.99,2023-01-19 16:14:12,Debit,Miami,Branch,63.0,Retired,129.0,1.0,4489.79,2024-11-04 08:09:17,Lansia,Kecil,0,0.6846636820748713,-0.835468804731939
151.19,2023-05-05 16:04:36,Credit,New York,Branch,37.0,Doctor,96.0,1.0,11903.82,2024-11-04 08:11:16,Dewasa Muda,Sedang,3,0.9975781538197106,-0.11484035807519666
242.62,2023-07-10 16:40:15,Credit,San Francisco,Online,22.0,Student,234.0,1.0,483.02,2024-11-04 08:07:09,Remaja,Sedang,1,-1.8912174934416945,-1.1821527563108452
48.72,2023-09-29 18:54:28,Debit,Virginia Beach,Branch,21.0,Student,17.0,1.0,816.08,2024-11-04 08:07:27,Remaja,Kecil,1,-1.5101248167665418,0.34416797294150253
43.46,2023-07-21 17:02:42,Debit,Boston,ATM,25.0,Student,80.0,1.0,578.06,2024-11-04 08:10:45,Remaja,Kecil,1,-1.4758051513110304,-0.30445545562279974
443.79,2023-10-09 18:28:04,Debit,Las Vegas,ATM,53.0,Retired,87.0,1.0,3133.85,2024-11-04 08:11:16,Paruh Baya,Besar,2,-0.05634206222380633,0.9402145355582258
365.14,2023-12-01 18:46:28,Debit,Dallas,Online,68.0,Retired,57.0,1.0,5894.09,2024-11-04 08:07:25,Lansia,Besar,0,1.1111583464147616,0.9725438960678302
757.41,2023-05-05 16:31:53,Debit,Los Angeles,ATM,22.0,Student,37.0,1.0,9532.42,2024-11-04 08:09:03,Remaja,Besar,2,-0.17849481388315336,2.490625381380282
20.54,2023-08-21 18:09:24,Debit,Fort Worth,Branch,51.0,Engineer,72.0,1.0,5327.03,2024-11-04 08:07:28,Paruh Baya,Kecil,0,0.440645331100252,-0.31227718878730115
475.36,2023-10-02 16:03:09,Debit,Phoenix,ATM,34.0,Engineer,105.0,1.0,2000.6,2024-11-04 08:06:59,Dewasa Muda,Besar,2,-1.0539334183348508,0.8730583836391398
34.74,2023-06-26 16:40:21,Debit,San Francisco,ATM,56.0,Retired,24.0,1.0,6827.57,2024-11-04 08:11:03,Paruh Baya,Kecil,0,0.9705544243807334,0.21207030879948816
689.54,2023-03-06 16:46:57,Debit,Oklahoma City,Branch,27.0,Student,93.0,1.0,1633.76,2024-11-04 08:08:53,Dewasa Muda,Besar,2,-1.4632850670710353,1.7057826206064939
211.18,2023-10-16 16:09:47,Debit,Washington,ATM,73.0,Retired,90.0,1.0,4069.17,2024-11-04 08:11:50,Lansia,Sedang,0,0.9924028494309658,0.1308573492592364
211.36,2023-11-21 16:23:41,Credit,Fort Worth,Branch,51.0,Engineer,286.0,1.0,7943.47,2024-11-04 08:11:10,Paruh Baya,Sedang,3,0.5606863263396699,-1.819081610656409
744.41,2023-07-31 16:35:59,Credit,Houston,Online,39.0,Engineer,107.0,1.0,8842.47,2024-11-04 08:11:27,Dewasa Muda,Besar,2,0.28463138974910085,1.7411322264196065
61.43,2023-06-29 16:16:37,Debit,Phoenix,Online,24.0,Student,170.0,1.0,1882.77,2024-11-04 08:08:18,Remaja,Kecil,1,-1.4047041157708426,-1.1442030761771886
167.44,2023-09-25 16:11:18,Debit,Mesa,Branch,37.0,Doctor,82.0,1.0,12526.71,2024-11-04 08:10:49,Dewasa Muda,Sedang,3,1.1232260018022175,0.07878329535393797
361.46,2023-04-07 17:23:05,Debit,Nashville,Online,21.0,Student,83.0,1.0,4737.84,2024-11-04 08:10:42,Remaja,Besar,1,-1.0022152975305463,0.7201769962498671
378.85,2023-06-16 17:21:15,Debit,Virginia Beach,Branch,78.0,Retired,126.0,1.0,2300.53,2024-11-04 08:09:07,Lansia,Besar,0,0.7596224801282637,0.3251140831351544
241.11,2023-06-16 16:41:23,Debit,Columbus,Branch,30.0,Doctor,55.0,1.0,12385.05,2024-11-04 08:10:49,Dewasa Muda,Sedang,3,0.8272204651708529,0.5956856130948326
131.93,2023-09-11 17:31:10,Credit,Fort Worth,Branch,31.0,Engineer,13.0,1.0,4547.06,2024-11-04 08:06:50,Dewasa Muda,Sedang,1,-0.4602603195284587,0.6549400045127468
20.28,2023-07-19 17:42:38,Debit,Oklahoma City,Online,36.0,Engineer,213.0,1.0,2047.83,2024-11-04 08:10:02,Dewasa Muda,Kecil,1,-0.9388747250461501,-1.7152944892184494
415.88,2023-04-27 17:30:16,Debit,San Diego,Branch,70.0,Doctor,170.0,1.0,10008.33,2024-11-04 08:08:01,Lansia,Besar,3,1.7692365242788881,0.009673963574395572
